Week,chrysler,citroen,daihatsu,faw,fiat,ford,honda,hyundai,isuzu,jaguar,jeep,kia,landrover,lexus,lotus,mahindra,mazda,mercedes,mini,mitsubishi,nissan,opel,peugeot,porsche,renault,rover,saab,smart,ssangyong,subaru,suzuki,tata,toyota,volkswagen,volvo,bentley,chana,chery,colt,datsun,dodge,ducati,ferrari,gwm,fiatprofessional,geely,hino,hummer,infiniti,kawasaki,lamborghini,maserati,proton,rollsroyce,triumph,yamaha,alfaromeo,audi,bmw,chevrolet
2004-01-04,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,45,0
2004-01-11,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
2004-01-18,0,0,0,0,0,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,83,0
2004-01-25,0,0,0,0,0,56,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,57,0
2004-02-01,0,0,0,0,0,45,52,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,67,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0
2004-02-08,0,0,0,0,0,49,53,0,0,0,0,0,0,0,0,0,0,0,44,0,36,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,53,0
2004-02-15,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,44,0,37,34,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43,0
2004-02-22,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
2004-02-29,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
2004-03-07,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
2004-03-14,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,60,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,52,0
2004-03-21,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
2004-03-28,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
2004-04-04,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
2004-04-11,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
2004-04-18,0,0,0,0,0,48,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,52,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
2004-04-25,0,0,0,0,0,66,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,54,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
2004-05-02,0,0,0,0,0,49,42,0,0,0,0,0,0,0,0,0,0,0,37,0,0,34,0,0,0,0,0,57,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,0
2004-05-09,0,0,0,0,0,53,42,0,0,0,0,0,0,0,0,0,0,0,36,0,0,34,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,66,0
2004-05-16,0,0,0,0,0,57,42,0,0,0,0,0,0,0,0,0,54,0,36,0,0,34,0,0,0,0,0,0,0,0,23,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,23,51,0
2004-05-23,0,0,0,0,0,61,42,0,0,0,0,0,0,0,0,0,0,0,32,0,40,34,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,23,53,0
2004-05-30,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,23,56,0
2004-06-06,0,0,0,0,0,57,50,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,23,62,0
2004-06-13,0,0,0,0,0,39,59,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,58,0,82,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,42,0
2004-06-20,0,0,0,0,0,37,47,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,85,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,39,0
2004-06-27,0,0,0,0,0,49,47,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,89,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,56,0
2004-07-04,0,0,0,0,0,62,52,0,0,0,0,0,0,0,0,0,58,0,42,0,35,0,0,0,0,0,0,93,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,46,0
2004-07-11,0,0,0,0,0,89,58,0,0,0,0,0,0,0,0,0,0,0,44,0,48,0,0,0,0,0,0,96,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,40,0
2004-07-18,0,0,0,0,0,33,44,0,0,0,0,0,0,0,0,0,0,0,48,0,36,42,0,0,0,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,78,0
2004-07-25,0,0,0,0,0,47,35,0,0,0,0,0,0,0,0,0,0,0,27,0,33,31,0,0,0,0,0,67,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,28,0
2004-08-01,0,0,0,0,0,60,35,0,0,0,0,0,0,0,0,0,0,0,27,0,28,31,0,0,0,57,0,67,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,70,0
2004-08-08,0,0,0,0,0,59,42,0,0,0,0,0,0,0,0,0,0,0,27,0,53,32,0,0,0,45,0,67,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,61,0
2004-08-15,0,0,0,0,0,51,45,0,0,0,0,0,0,0,0,0,0,0,27,0,35,32,0,0,0,45,0,67,0,0,0,0,48,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,61,0
2004-08-22,0,0,0,0,0,34,40,0,0,0,0,0,0,0,0,0,0,0,33,0,33,30,0,0,0,45,0,50,0,0,0,0,47,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,45,0,24,46,0
2004-08-29,0,0,0,0,0,34,40,0,0,0,0,0,0,0,0,0,0,0,30,0,27,38,0,0,0,45,0,0,0,0,0,0,50,33,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,54,0,20,48,0
2004-09-05,0,0,0,0,0,61,42,0,0,0,0,0,0,0,0,0,45,0,30,0,27,46,0,0,0,45,0,0,0,0,0,0,47,35,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,63,0,20,65,0
2004-09-12,0,0,0,0,0,45,51,0,0,0,0,0,0,0,0,0,0,0,32,0,37,40,0,0,0,0,0,0,0,0,0,0,46,37,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,44,0,25,61,0
2004-09-19,0,0,0,0,0,38,45,0,0,0,0,0,0,0,0,0,0,61,34,0,34,40,0,0,0,0,0,0,0,0,0,0,58,39,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,51,0,20,86,0
2004-09-26,0,0,0,0,0,45,48,0,0,0,0,0,0,0,0,0,0,0,29,0,34,40,0,0,0,0,0,0,0,0,0,0,36,41,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,52,0,20,61,0
2004-10-03,0,0,0,0,0,53,59,0,0,0,0,0,0,0,0,0,0,0,30,0,35,40,0,0,44,0,0,44,0,0,0,0,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,20,53,0
2004-10-10,0,0,0,0,0,60,43,0,0,0,0,0,0,0,0,0,0,0,32,0,35,35,0,0,0,0,0,46,0,0,0,0,40,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,0
2004-10-17,0,0,0,0,0,43,46,0,0,0,0,0,0,0,0,0,0,0,36,0,36,38,0,0,0,0,0,47,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,66,0
2004-10-24,0,0,0,0,0,47,58,0,0,0,0,0,0,0,0,0,0,0,59,0,37,47,0,0,0,0,0,0,0,0,0,0,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,68,0
2004-10-31,0,0,0,0,0,52,70,0,0,0,0,0,0,0,0,0,0,0,46,0,38,0,0,0,0,0,0,0,0,0,0,0,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,51,0
2004-11-07,0,0,0,0,0,56,52,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
2004-11-14,0,0,0,0,0,63,52,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,31,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
2004-11-21,0,0,0,0,0,53,52,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0
2004-11-28,0,0,0,0,0,59,52,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,52,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,75,0
2004-12-05,0,0,0,0,0,63,53,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
2004-12-12,0,0,0,0,0,48,64,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,57,0
2004-12-19,0,0,0,0,0,48,76,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,57,0
2004-12-26,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,59,0
2005-01-02,0,0,0,0,0,56,39,0,0,0,0,0,0,0,0,0,0,0,35,0,41,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,61,0
2005-01-09,0,0,0,0,0,52,37,0,0,0,0,0,0,0,0,0,0,0,26,0,45,26,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,23,59,0
2005-01-16,0,0,0,0,0,61,37,0,0,0,0,0,0,0,0,0,0,0,50,0,50,38,0,0,0,0,0,63,0,0,0,0,46,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,45,0,24,55,0
2005-01-23,0,0,0,0,0,44,49,0,0,0,0,0,0,0,0,0,0,0,47,0,23,23,0,43,47,0,0,47,0,0,0,0,55,28,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,46,0,16,60,0
2005-01-30,0,0,0,0,0,38,28,0,0,0,0,0,0,0,0,0,0,0,34,0,28,25,0,0,49,0,0,38,0,0,0,0,46,30,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,64,0,16,51,0
2005-02-06,0,0,0,0,0,47,37,0,0,0,0,0,0,0,0,0,0,0,27,0,33,31,0,0,0,0,0,38,0,19,0,0,50,32,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,52,0,16,65,0
2005-02-13,0,0,0,0,0,42,47,0,0,0,0,0,0,0,38,0,0,0,21,0,36,21,0,0,0,0,0,38,0,20,16,20,51,34,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,62,0,14,53,0
2005-02-20,0,0,0,0,0,53,51,0,0,0,0,0,0,0,0,0,0,0,30,0,39,24,0,0,0,0,0,47,0,0,0,22,39,36,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,43,0,24,50,0
2005-02-27,0,0,0,0,0,42,49,0,0,0,0,0,0,0,0,0,0,0,33,0,23,29,0,0,0,0,0,49,0,0,0,24,46,47,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,59,0,22,65,0
2005-03-06,0,0,0,0,0,72,59,0,0,0,0,0,0,0,0,0,0,39,47,0,20,20,0,0,0,0,0,0,0,0,0,24,49,26,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,42,0,20,50,0
2005-03-13,0,0,0,0,0,72,47,0,0,0,0,0,0,0,0,0,0,32,36,0,30,24,0,0,0,0,0,0,0,0,0,24,66,26,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,0,22,50,0
2005-03-20,0,0,0,0,0,37,46,0,0,0,0,0,0,0,0,0,0,32,36,0,30,28,0,0,0,0,0,0,0,0,0,21,54,27,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,73,0,22,35,0
2005-03-27,0,0,0,0,0,55,60,0,0,0,0,0,0,0,0,0,37,32,40,0,38,34,0,0,0,0,0,0,0,0,0,21,49,27,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,32,0,19,51,0
2005-04-03,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,32,32,47,0,32,23,0,0,0,0,0,0,0,0,0,21,55,32,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,32,0,19,37,0
2005-04-10,0,0,0,0,0,54,43,0,0,0,0,0,0,0,0,0,32,32,38,0,29,23,0,32,32,0,0,48,0,0,15,21,60,37,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,32,0,19,43,0
2005-04-17,0,0,0,0,0,57,25,0,0,0,0,0,0,0,0,0,34,35,42,0,28,29,19,0,0,32,0,45,0,0,17,21,52,25,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,34,0,21,74,0
2005-04-24,0,0,0,0,0,70,55,0,0,0,0,0,0,0,0,0,36,43,26,0,28,35,0,0,0,30,0,45,0,0,19,15,64,44,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,100,0,17,60,0
2005-05-01,0,0,0,0,0,48,30,0,0,0,0,0,0,0,0,0,0,30,31,0,33,39,0,0,0,30,0,45,0,0,16,15,38,32,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,64,0,20,64,0
2005-05-08,0,0,0,0,0,36,44,20,0,0,0,0,0,0,0,0,0,30,40,0,25,34,0,0,0,30,0,45,0,0,15,15,59,26,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,42,0,18,53,0
2005-05-15,0,0,0,0,0,52,44,0,0,0,39,0,0,0,0,0,0,32,30,0,30,32,0,0,0,30,0,30,0,14,15,14,65,23,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,38,0,21,43,0
2005-05-22,57,0,0,0,0,49,39,0,0,0,40,0,0,0,0,0,0,34,22,0,31,28,0,0,37,0,0,40,0,0,15,14,40,24,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,46,0,16,64,0
2005-05-29,0,0,0,0,0,67,48,0,0,0,0,0,0,0,0,0,0,31,41,0,21,36,0,0,62,0,0,34,0,0,15,16,36,25,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,43,0,22,55,0
2005-06-05,0,0,0,0,0,90,29,0,0,0,0,0,0,0,0,0,0,0,41,0,34,22,0,0,34,0,0,34,0,0,15,18,60,22,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,43,0,26,44,0
2005-06-12,0,0,0,0,0,48,33,0,0,0,0,0,0,0,39,0,0,0,39,0,30,21,0,0,54,0,0,35,0,0,15,18,49,26,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,43,0,26,47,0
2005-06-19,0,0,0,0,0,66,36,21,0,0,0,0,0,0,0,0,0,0,42,0,34,27,0,0,38,0,0,35,0,0,15,20,43,30,30,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,35,0,20,56,0
2005-06-26,0,0,0,0,0,43,32,19,0,0,0,0,0,0,0,0,0,0,38,0,34,34,0,0,37,0,0,46,0,0,16,22,51,27,21,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,57,0,20,47,0
2005-07-03,0,0,0,0,25,61,49,19,0,0,0,0,0,0,0,0,0,0,38,0,34,20,0,0,37,0,0,57,0,0,15,22,46,27,21,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,47,0,20,35,0
2005-07-10,0,0,0,0,0,81,45,19,0,0,0,0,0,0,0,0,41,41,25,0,32,30,0,32,39,0,0,41,0,0,15,23,57,48,21,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,31,0,29,44,0
2005-07-17,0,0,0,0,0,76,49,19,0,0,0,0,0,0,0,0,35,37,54,0,37,32,19,29,41,0,0,44,0,0,0,23,45,23,21,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26,46,0
2005-07-24,0,0,0,0,0,48,48,19,0,0,0,0,0,0,0,0,35,37,49,0,23,31,0,29,32,29,0,46,0,0,0,23,39,23,19,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,46,0,32,53,0
2005-07-31,0,0,0,0,0,67,63,20,0,0,38,0,0,0,0,0,29,37,41,0,44,29,0,29,31,31,0,37,0,0,0,15,45,27,19,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,37,0,19,68,0
2005-08-07,0,0,0,0,0,49,53,20,0,0,40,0,0,0,0,0,29,37,29,0,29,18,0,29,34,34,0,37,0,0,0,15,60,48,19,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,46,0,21,48,0
2005-08-14,0,0,0,0,0,73,47,18,0,0,0,0,0,0,0,0,29,37,63,0,37,30,0,29,37,29,0,53,0,0,0,15,58,29,19,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,40,0,27,53,0
2005-08-21,0,0,0,0,0,42,29,0,0,0,0,0,0,0,0,0,29,37,35,0,22,58,0,26,40,29,0,32,0,0,0,15,54,21,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,31,0,17,45,0
2005-08-28,0,49,0,0,18,58,51,0,0,0,0,0,0,0,0,0,29,42,51,0,33,33,0,26,43,29,0,32,0,0,14,17,51,21,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,42,0,25,58,0
2005-09-04,48,0,0,0,17,50,40,0,0,0,0,0,0,0,0,0,29,26,50,0,36,48,17,26,47,31,0,29,0,0,13,16,47,22,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,59,0,0,0,0,0,49,0,20,49,0
2005-09-11,0,0,0,0,19,50,63,0,0,0,0,0,0,0,0,0,29,31,44,0,37,25,15,29,39,31,0,29,0,0,13,16,46,28,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,63,0,0,0,0,0,70,0,13,60,0
2005-09-18,0,0,0,0,18,58,46,0,0,0,0,0,35,0,0,0,26,47,52,0,32,30,15,31,34,29,0,47,0,0,22,16,62,27,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,66,0,0,0,0,0,52,0,20,62,0
2005-09-25,0,0,0,0,18,41,38,0,0,0,0,0,31,0,0,0,48,36,46,0,27,24,15,33,36,35,0,31,0,0,16,16,49,35,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,77,0,0,0,0,0,56,0,20,52,0
2005-10-02,0,0,0,0,18,65,36,0,0,0,37,0,31,0,38,0,28,28,40,0,29,43,15,36,39,41,0,33,0,0,14,11,60,44,22,0,0,0,0,0,0,0,58,0,0,0,0,0,0,70,0,0,0,0,0,81,0,28,54,0
2005-10-09,0,0,0,0,19,66,59,19,0,0,29,0,0,0,26,0,24,24,30,0,42,19,16,0,41,25,0,36,0,0,11,11,51,35,18,0,0,0,0,0,0,0,42,0,0,0,0,0,0,70,0,0,0,0,0,55,0,19,62,0
2005-10-16,0,0,0,0,19,47,50,16,0,0,0,0,0,0,26,0,38,34,53,0,62,29,16,0,43,25,0,29,0,0,16,14,39,29,18,0,0,0,0,0,0,0,42,0,0,0,0,0,0,70,0,0,0,0,0,69,0,23,45,0
2005-10-23,0,46,0,0,20,73,59,16,0,0,0,30,0,0,27,0,27,26,38,16,37,21,16,0,32,25,0,37,0,13,12,12,46,32,18,0,0,0,0,0,0,0,42,0,0,0,0,0,0,70,0,0,0,0,0,61,0,19,51,0
2005-10-30,57,50,0,0,20,72,55,19,0,0,0,32,0,0,29,0,28,26,32,0,50,31,17,0,28,29,0,43,0,0,18,12,59,26,21,0,0,0,0,0,0,0,43,0,0,0,0,0,0,70,0,0,0,0,0,33,0,23,44,0
2005-11-06,0,54,0,0,21,47,72,25,0,0,0,34,0,0,30,0,37,26,44,0,61,39,19,0,40,34,0,41,0,0,17,12,63,40,24,0,0,0,0,0,0,0,43,0,0,0,0,0,0,58,0,0,0,0,0,76,0,15,55,0
2005-11-13,0,57,0,0,21,46,39,27,0,0,0,37,37,0,31,0,26,26,45,0,34,40,21,33,51,33,0,41,0,0,14,12,67,37,27,0,0,0,0,0,0,0,45,0,0,0,0,0,0,58,0,0,0,0,0,33,0,30,58,0
2005-11-20,0,71,0,0,0,79,35,0,0,0,49,0,0,0,28,0,46,30,41,0,33,36,23,0,0,28,0,44,0,0,14,15,52,26,29,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,57,0,19,48,0
2005-11-27,0,52,0,0,0,36,62,0,0,0,0,0,0,0,28,0,31,28,35,0,34,32,0,0,0,28,0,48,0,0,16,16,59,20,32,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,56,0,16,47,0
2005-12-04,0,0,0,0,0,79,56,0,0,0,0,0,0,0,0,0,33,32,36,0,41,38,0,0,0,32,0,32,0,0,23,0,53,25,21,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,66,0,30,61,0
2005-12-11,0,0,0,0,0,51,49,0,0,0,0,0,0,0,0,0,35,0,42,0,36,34,0,0,0,0,0,0,0,0,20,0,53,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,25,58,0
2005-12-18,0,0,0,0,0,59,79,0,0,0,0,0,0,0,0,0,37,0,31,0,37,44,0,0,0,0,0,0,0,0,31,0,57,42,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,20,50,0
2005-12-25,0,0,0,0,0,61,50,0,0,0,0,0,0,0,0,0,37,0,20,0,33,30,0,0,0,0,0,0,0,0,20,0,73,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,22,58,0
2006-01-01,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,37,0,20,0,34,32,0,0,0,0,0,0,0,17,20,0,67,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,47,0,24,74,0
2006-01-08,0,0,0,0,0,64,40,0,0,0,0,0,0,0,27,0,37,0,35,0,39,42,0,27,25,0,0,0,0,16,20,0,65,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,62,0,19,63,0
2006-01-15,55,64,0,0,20,87,61,0,16,0,29,0,0,0,23,0,42,24,57,0,47,28,0,34,42,0,0,42,0,16,20,0,82,51,25,0,0,0,0,0,0,0,45,0,0,0,0,0,0,64,0,0,0,0,0,49,0,25,66,0
2006-01-22,0,100,0,0,17,66,53,17,0,0,32,28,0,0,23,0,28,35,27,17,41,34,0,30,37,23,0,40,0,14,16,17,71,27,22,0,0,0,0,0,0,0,69,0,0,0,0,0,0,64,0,0,0,0,0,44,0,32,56,0
